tradeN;symbol;type;shares;entrySignal;entryTime;entryPrice;exitSignal;exitTime;exitPrice;profit;runUp;drawDown
368;MTA.BEC;Long;2439;breakout_n;09/08/2013 00:00:00;4,1;volatility exit;16/08/2013 00:00:00;4,34;585,36;1146,33;0
369;MTA.TXT;Long;2570;breakout_n;26/07/2013 00:00:00;3,89;volatility exit;16/08/2013 00:00:00;4,02;334,100000000001;899,5;-1387,8
370;MTA.VLS;Long;2314;breakout_n;26/07/2013 00:00:00;4,32;volatility exit;16/08/2013 00:00:00;5,66;3100,76;4859,4;-185,12
371;MTA.CAI;Long;2710;breakout_n;19/07/2013 00:00:00;3,69;volatility exit;23/08/2013 00:00:00;3,98;785,9;1463,4;-135,5
372;MTA.CIR;Long;9090;breakout_52;16/08/2013 00:00:00;1,1;volatility exit;23/08/2013 00:00:00;1,07;-272,7;272,7;-272,7
373;MTA.ITW;Long;6666;breakout_n;16/08/2013 00:00:00;1,5;volatility exit;23/08/2013 00:00:00;1,45;-333,3;199,98;-333,3
374;MTA.SAB;Long;931;breakout_52;09/08/2013 00:00:00;10,73;volatility exit;23/08/2013 00:00:00;11,08;325,85;875,14;0
375;MTA.BO;Long;10416;breakout_n;30/08/2013 00:00:00;0,96;volatility exit;06/09/2013 00:00:00;0,91;-520,799999999999;0;-833,28
376;MTA.ELC;Long;7352;breakout_n;23/08/2013 00:00:00;1,36;volatility exit;06/09/2013 00:00:00;1,39;220,56;1102,8;0
377;MTA.BEC;Long;2188;breakout_n;06/09/2013 00:00:00;4,57;volatility exit;13/09/2013 00:00:00;4,49;-175,04;350,08;-175,04
378;MTA.CIR;Long;8849;breakout_n;13/09/2013 00:00:00;1,13;volatility exit;27/09/2013 00:00:00;1,17;353,959999999998;973,39;0
379;MTA.ETH;Long;6993;breakout_52;20/09/2013 00:00:00;1,43;volatility exit;27/09/2013 00:00:00;1,41;-139,86;489,51;-139,86
380;MTA.SGF;Long;3246;breakout_n;20/09/2013 00:00:00;3,08;volatility exit;27/09/2013 00:00:00;3,12;129,84;681,66;0
381;MTA.BEC;Long;1988;breakout_52;27/09/2013 00:00:00;5,03;volatility exit;04/10/2013 00:00:00;4,78;-497;556,64;-497
382;MTA.ELC;Long;6622;breakout_n;27/09/2013 00:00:00;1,51;volatility exit;04/10/2013 00:00:00;1,48;-198,66;463,54;-198,66
383;MTA.FM;Long;2433;breakout_n;27/09/2013 00:00:00;4,11;volatility exit;04/10/2013 00:00:00;3,97;-340,62;1167,84;-340,62
384;MTA.SAB;Long;856;breakout_n;20/09/2013 00:00:00;11,67;volatility exit;04/10/2013 00:00:00;11,98;265,36;958,72;0
385;MTA.TXT;Long;2358;breakout_n;13/09/2013 00:00:00;4,24;volatility exit;04/10/2013 00:00:00;4,69;1061,1;3442,68;0
386;MTA.VLS;Long;1557;breakout_n;20/09/2013 00:00:00;6,42;volatility exit;04/10/2013 00:00:00;6,99;887,49;1463,58;0
387;MTA.BO;Long;10416;breakout_n;11/10/2013 00:00:00;0,96;volatility exit;18/10/2013 00:00:00;0,94;-208,319999999999;312,48;-208,32
388;MTA.DAL;Long;1342;breakout_52;11/10/2013 00:00:00;7,45;volatility exit;18/10/2013 00:00:00;7,69;322,08;872,3;0
389;MTA.ETH;Long;6097;breakout_n;11/10/2013 00:00:00;1,64;volatility exit;18/10/2013 00:00:00;1,7;365,819999999999;914,55;0
390;MTA.XPR;Long;12987;breakout_n;11/10/2013 00:00:00;0,77;volatility exit;18/10/2013 00:00:00;0,77;0;649,35;0
391;MTA.TES;Long;23255;breakout_n;11/10/2013 00:00:00;0,43;volatility exit;18/10/2013 00:00:00;0,43;0;697,65;0
392;MTA.ENV;Long;4545;breakout_n;18/10/2013 00:00:00;2,2;volatility exit;25/10/2013 00:00:00;2,58;1727,1;2363,4;0
393;MTA.PRT;Long;2439;breakout_n;04/10/2013 00:00:00;4,1;volatility exit;25/10/2013 00:00:00;5,61;3682,89;4756,05;0
394;MTA.ITW;Long;6535;breakout_n;18/10/2013 00:00:00;1,53;volatility exit;25/10/2013 00:00:00;1,57;261,4;1699,1;0
395;MTA.BSS;Long;2544;breakout_n;11/10/2013 00:00:00;3,93;volatility exit;01/11/2013 00:00:00;4,2;686,88;1272;0
396;MTA.CIR;Long;8064;breakout_n;18/10/2013 00:00:00;1,24;volatility exit;01/11/2013 00:00:00;1,2;-322,56;241,92;-322,56
397;MTA.EM;Long;12500;breakout_n;18/10/2013 00:00:00;0,8;volatility exit;01/11/2013 00:00:00;0,88;1000;1625;-125
398;MTA.PQ;Long;5050;breakout_n;25/10/2013 00:00:00;1,98;volatility exit;01/11/2013 00:00:00;1,89;-454,499999999999;50,5;-454,5
399;MTA.SGF;Long;2941;breakout_52;11/10/2013 00:00:00;3,4;volatility exit;01/11/2013 00:00:00;4,11;2088,11;2764,54;-235,28
400;MTA.TXT;Long;1754;breakout_n;18/10/2013 00:00:00;5,7;volatility exit;01/11/2013 00:00:00;5,99;508,66;1069,94;0
401;MTA.BEC;Long;1845;breakout_52;18/10/2013 00:00:00;5,42;volatility exit;08/11/2013 00:00:00;5,47;92,25;664,2;-18,45
402;MTA.CAI;Long;2364;breakout_n;04/10/2013 00:00:00;4,23;volatility exit;08/11/2013 00:00:00;5;1820,28;2458,56;0
403;MTA.CSP;Long;6849;breakout_n;25/10/2013 00:00:00;1,46;volatility exit;08/11/2013 00:00:00;1,52;410,94;958,86;0
404;MTA.GE;Long;3086;breakout_52;25/10/2013 00:00:00;3,24;volatility exit;08/11/2013 00:00:00;3,15;-277,740000000001;246,88;-277,74
405;MTA.BAN;Long;5405;breakout_52;01/11/2013 00:00:00;1,85;volatility exit;15/11/2013 00:00:00;2,08;1243,15;1837,7;0
406;MTA.BIE;Long;403;breakout_n;08/11/2013 00:00:00;24,76;volatility exit;15/11/2013 00:00:00;27,8;1225,12;2450,24;0
407;MTA.XPR;Long;11235;breakout_n;08/11/2013 00:00:00;0,89;volatility exit;15/11/2013 00:00:00;0,88;-112,35;674,1;-112,35
408;MTA.FM;Long;2178;breakout_n;08/11/2013 00:00:00;4,59;volatility exit;15/11/2013 00:00:00;4,64;108,9;653,4;0
409;MTA.FNM;Long;34482;breakout_n;08/11/2013 00:00:00;0,29;volatility exit;15/11/2013 00:00:00;0,28;-344,819999999998;344,82;-344,82
410;MTA.IRC;Long;5617;breakout_n;08/11/2013 00:00:00;1,78;volatility exit;15/11/2013 00:00:00;1,75;-168,51;393,19;-168,51
411;MTA.VLS;Long;1137;breakout_n;08/11/2013 00:00:00;8,79;volatility exit;15/11/2013 00:00:00;10,48;1921,53;2558,25;0
412;MTA.ELC;Long;6250;breakout_52;18/10/2013 00:00:00;1,6;volatility exit;22/11/2013 00:00:00;1,66;375;937,5;0
413;MTA.SAB;Long;781;breakout_n;15/11/2013 00:00:00;12,79;volatility exit;22/11/2013 00:00:00;12,27;-406,120000000001;171,82;-406,12
414;MTA.SRI;Long;2298;breakout_52;15/11/2013 00:00:00;4,35;volatility exit;22/11/2013 00:00:00;4;-804,300000000001;206,82;-896,22
415;MTA.TXT;Long;1457;breakout_52;15/11/2013 00:00:00;6,86;volatility exit;22/11/2013 00:00:00;7,2;495,38;1049,04;0
416;MTA.DAL;Long;1222;breakout_n;08/11/2013 00:00:00;8,18;volatility exit;29/11/2013 00:00:00;8,34;195,52;733,2;-61,1
417;MTA.DIB;Long;5917;breakout_52;22/11/2013 00:00:00;1,69;volatility exit;29/11/2013 00:00:00;1,89;1183,4;2011,78;0
418;MTA.ENV;Long;3623;breakout_n;15/11/2013 00:00:00;2,76;volatility exit;29/11/2013 00:00:00;3,67;3296,93;5180,89;0
419;MTA.FNM;Long;30303;breakout_n;29/11/2013 00:00:00;0,33;volatility exit;06/12/2013 00:00:00;0,31;-606,060000000001;0;-606,06
420;MTA.OLI;Long;27777;breakout_n;29/11/2013 00:00:00;0,36;volatility exit;06/12/2013 00:00:00;0,34;-555,539999999999;555,54;-555,54
421;MTA.SFL;Long;1091;breakout_n;15/11/2013 00:00:00;9,16;volatility exit;06/12/2013 00:00:00;9,74;632,78;1200,1;-305,48
422;MTA.TSL;Long;2020;breakout_52;29/11/2013 00:00:00;4,95;volatility exit;06/12/2013 00:00:00;4,71;-484,8;161,6;-949,4
423;MTA.BEC;Long;1706;breakout_52;22/11/2013 00:00:00;5,86;volatility exit;13/12/2013 00:00:00;6,05;324,139999999999;870,06;-477,68
424;MTA.BAN;Long;4566;breakout_n;06/12/2013 00:00:00;2,19;volatility exit;13/12/2013 00:00:00;2,47;1278,48;2146,02;0
425;MTA.CAI;Long;1897;breakout_n;06/12/2013 00:00:00;5,27;volatility exit;13/12/2013 00:00:00;5,67;758,799999999999;1327,9;0
426;MTA.DIB;Long;4854;breakout_52;13/12/2013 00:00:00;2,06;volatility exit;20/12/2013 00:00:00;2,23;825,18;2135,76;0
427;MTA.FNM;Long;30303;breakout_n;20/12/2013 00:00:00;0,33;volatility exit;27/12/2013 00:00:00;0,37;1212,12;1818,18;0
428;MTA.OLI;Long;26315;breakout_n;20/12/2013 00:00:00;0,38;volatility exit;27/12/2013 00:00:00;0,4;526,300000000001;1315,75;0
429;MTA.MON;Long;23255;breakout_n;27/12/2013 00:00:00;0,43;volatility exit;03/01/2014 00:00:00;0,42;-232,55;465,1;-232,55
430;MTA.BSS;Long;2020;breakout_n;27/12/2013 00:00:00;4,95;volatility exit;10/01/2014 00:00:00;5,23;565,6;1151,4;0
431;MTA.AEF;Long;13698;breakout_n;03/01/2014 00:00:00;0,73;volatility exit;10/01/2014 00:00:00;0,83;1369,8;2054,7;0
432;MTA.BEC;Long;1569;breakout_n;10/01/2014 00:00:00;6,37;volatility exit;17/01/2014 00:00:00;6,42;78,45;611,91;0
433;MTA.CAI;Long;1639;breakout_n;10/01/2014 00:00:00;6,1;volatility exit;17/01/2014 00:00:00;6,17;114,729999999999;786,72;0
434;MTA.FM;Long;2044;breakout_n;27/12/2013 00:00:00;4,89;volatility exit;17/01/2014 00:00:00;6,36;3004,68;5559,68;0
435;MTA.FNM;Long;20000;breakout_52;10/01/2014 00:00:00;0,5;volatility exit;17/01/2014 00:00:00;0,51;200;800;0
436;MTA.GE;Long;3012;breakout_n;10/01/2014 00:00:00;3,32;volatility exit;17/01/2014 00:00:00;3,07;-753;0;-753
437;MTA.GEO;Long;3448;breakout_52;10/01/2014 00:00:00;2,9;volatility exit;17/01/2014 00:00:00;3,04;482,72;1068,88;0
438;MTA.OLI;Long;23255;breakout_n;10/01/2014 00:00:00;0,43;volatility exit;17/01/2014 00:00:00;0,41;-465,099999999999;697,65;-465,1
439;MTA.TXT;Long;1319;breakout_n;10/01/2014 00:00:00;7,58;volatility exit;17/01/2014 00:00:00;7,17;-540,79;0;-633,12
440;MTA.CIA;Long;35714;breakout_n;17/01/2014 00:00:00;0,28;volatility exit;24/01/2014 00:00:00;0,27;-357,14;357,14;-357,14
441;MTA.IGV;Long;8771;breakout_52;17/01/2014 00:00:00;1,14;volatility exit;24/01/2014 00:00:00;1,04;-877,100000000001;526,26;-964,81
442;MTA.PQ;Long;5025;breakout_n;17/01/2014 00:00:00;1,99;volatility exit;24/01/2014 00:00:00;2,2;1055,25;1658,25;0
443;MTA.SFL;Long;974;breakout_n;10/01/2014 00:00:00;10,26;volatility exit;24/01/2014 00:00:00;10,22;-38,959999999999;487;-749,98
444;MTA.SRI;Long;2252;breakout_n;17/01/2014 00:00:00;4,44;volatility exit;24/01/2014 00:00:00;4,27;-382,84;135,12;-382,84
445;MTA.TES;Long;21739;breakout_n;10/01/2014 00:00:00;0,46;volatility exit;24/01/2014 00:00:00;0,45;-217,39;434,78;-217,39
446;MTA.BE;Long;20833;breakout_n;24/01/2014 00:00:00;0,48;volatility exit;31/01/2014 00:00:00;0,44;-833,32;833,32;-833,32
447;MTA.BSS;Long;1736;breakout_52;24/01/2014 00:00:00;5,76;volatility exit;31/01/2014 00:00:00;5,05;-1232,56;52,08;-1232,56
448;MTA.ELC;Long;5714;breakout_n;10/01/2014 00:00:00;1,75;volatility exit;31/01/2014 00:00:00;1,77;114,28;685,68;-57,14
449;MTA.PRT;Long;1652;breakout_n;17/01/2014 00:00:00;6,05;volatility exit;31/01/2014 00:00:00;6,09;66,08;1239;-148,68
450;MTA.ETH;Long;5025;breakout_n;24/01/2014 00:00:00;1,99;volatility exit;31/01/2014 00:00:00;2,07;401,999999999999;954,75;0
451;MTA.PINF;Long;3846;breakout_n;24/01/2014 00:00:00;2,6;volatility exit;31/01/2014 00:00:00;2,39;-807,66;384,6;-807,66
452;MTA.CLF;Long;6172;breakout_n;31/01/2014 00:00:00;1,62;volatility exit;07/02/2014 00:00:00;1,57;-308,6;246,88;-308,6
453;MTA.TXT;Long;1141;breakout_52;31/01/2014 00:00:00;8,76;volatility exit;07/02/2014 00:00:00;8,5;-296,66;216,79;-296,66
454;MTA.B;Long;6369;breakout_52;31/01/2014 00:00:00;1,57;volatility exit;14/02/2014 00:00:00;2,98;8980,29;15476,67;0
455;MTA.BIA;Long;30303;breakout_n;07/02/2014 00:00:00;0,33;volatility exit;14/02/2014 00:00:00;0,35;606,060000000001;2727,27;0
456;MTA.BRI;Long;65000;breakout_52;31/01/2014 00:00:00;0,11;volatility exit;14/02/2014 00:00:00;0,11;0;650;0
457;MTA.BEC;Long;1479;breakout_n;07/02/2014 00:00:00;6,76;volatility exit;21/02/2014 00:00:00;7,61;1257,15;1863,54;0
458;MTA.PRO;Long;32258;breakout_52;14/02/2014 00:00:00;0,31;volatility exit;21/02/2014 00:00:00;0,31;0;645,16;0
459;MTA.CAI;Long;1472;breakout_n;07/02/2014 00:00:00;6,79;volatility exit;21/02/2014 00:00:00;6,96;250,24;794,88;0
460;MTA.CLE;Long;14492;breakout_n;14/02/2014 00:00:00;0,69;volatility exit;21/02/2014 00:00:00;0,67;-289,84;289,84;-434,76
461;MTA.PQ;Long;4310;breakout_n;14/02/2014 00:00:00;2,32;volatility exit;21/02/2014 00:00:00;2,32;0;560,3;0
462;MTA.SRI;Long;2066;breakout_n;14/02/2014 00:00:00;4,84;volatility exit;21/02/2014 00:00:00;4,92;165,28;702,44;0
463;MTA.BE;Long;19230;breakout_n;14/02/2014 00:00:00;0,52;volatility exit;28/02/2014 00:00:00;0,52;0;3846;-192,3
464;MTA.CLF;Long;5988;breakout_52;21/02/2014 00:00:00;1,67;volatility exit;28/02/2014 00:00:00;1,55;-718,559999999999;0;-778,44
465;MTA.DIB;Long;4000;breakout_n;21/02/2014 00:00:00;2,5;volatility exit;28/02/2014 00:00:00;2,83;1320;2360;0
466;MTA.PRT;Long;1470;breakout_n;14/02/2014 00:00:00;6,8;volatility exit;28/02/2014 00:00:00;7,35;808,500000000001;1381,8;0
467;MTA.ETH;Long;4587;breakout_n;21/02/2014 00:00:00;2,18;volatility exit;28/02/2014 00:00:00;2,22;183,48;917,4;0
468;MTA.XPR;Long;10526;breakout_n;21/02/2014 00:00:00;0,95;volatility exit;28/02/2014 00:00:00;0,95;0;526,3;0
469;MTA.IGV;Long;8333;breakout_n;14/02/2014 00:00:00;1,2;volatility exit;28/02/2014 00:00:00;1,5;2499,9;5333,12;0
470;MTA.PINF;Long;3703;breakout_n;21/02/2014 00:00:00;2,7;volatility exit;28/02/2014 00:00:00;2,65;-185,150000000001;333,27;-185,15
471;MTA.TES;Long;20408;breakout_n;21/02/2014 00:00:00;0,49;volatility exit;28/02/2014 00:00:00;0,46;-612,239999999999;0;-612,24
472;MTA.BSS;Long;1727;breakout_n;14/02/2014 00:00:00;5,79;volatility exit;07/03/2014 00:00:00;6,47;1174,36;1916,97;0
473;MTA.EEMS;Long;24390;breakout_52;28/02/2014 00:00:00;0,41;volatility exit;07/03/2014 00:00:00;0,44;731,699999999999;2195,1;0
474;MTA.ELC;Long;5347;breakout_n;28/02/2014 00:00:00;1,87;volatility exit;07/03/2014 00:00:00;1,81;-320,82;267,35;-802,05
475;MTA.GE;Long;3012;breakout_n;28/02/2014 00:00:00;3,32;volatility exit;07/03/2014 00:00:00;3,38;180,719999999999;783,12;0
476;MTA.S24;Long;3367;breakout_52;28/02/2014 00:00:00;2,97;volatility exit;07/03/2014 00:00:00;2,88;-303,030000000001;538,72;-303,03
477;MTA.IRC;Long;5181;breakout_n;28/02/2014 00:00:00;1,93;volatility exit;07/03/2014 00:00:00;1,94;51,81;621,72;0
478;MTA.MTV;Long;17857;breakout_52;21/02/2014 00:00:00;0,56;volatility exit;07/03/2014 00:00:00;0,74;3214,26;4821,39;0
479;MTA.OLI;Long;21739;breakout_n;28/02/2014 00:00:00;0,46;volatility exit;07/03/2014 00:00:00;0,45;-217,39;2391,29;-217,39
480;MTA.SGF;Long;2247;breakout_n;28/02/2014 00:00:00;4,45;volatility exit;07/03/2014 00:00:00;4,23;-494,339999999999;89,88;-1258,32
481;MTA.TSL;Long;1988;breakout_n;21/02/2014 00:00:00;5,03;volatility exit;07/03/2014 00:00:00;7,04;3995,88;6997,76;0
482;MTA.TFIN;Long;228;breakout_n;28/02/2014 00:00:00;43,71;volatility exit;07/03/2014 00:00:00;45,03;300,96;843,6;-132,24
483;MTA.CAI;Long;1360;breakout_52;07/03/2014 00:00:00;7,35;volatility exit;14/03/2014 00:00:00;7,31;-54,4;639,2;-54,4
484;MTA.CIA;Long;34482;breakout_n;21/02/2014 00:00:00;0,29;volatility exit;14/03/2014 00:00:00;0,27;-689,639999999999;0;-689,64
485;MTA.CSP;Long;6250;breakout_n;07/03/2014 00:00:00;1,6;volatility exit;14/03/2014 00:00:00;1,5;-625,000000000001;125;-625
486;MTA.DAL;Long;1138;breakout_n;07/03/2014 00:00:00;8,78;volatility exit;14/03/2014 00:00:00;8,64;-159,319999999999;364,16;-159,32
487;MTA.FDA;Long;3039;breakout_n;07/03/2014 00:00:00;3,29;volatility exit;14/03/2014 00:00:00;3,25;-121,56;607,8;-121,56
488;MTA.FNM;Long;15625;breakout_n;07/03/2014 00:00:00;0,64;volatility exit;14/03/2014 00:00:00;0,6;-625,000000000001;0;-625
489;MTA.GEO;Long;3115;breakout_n;07/03/2014 00:00:00;3,21;volatility exit;14/03/2014 00:00:00;3,25;124,6;685,3;0
490;MTA.IGD;Long;1345;breakout_n;14/02/2014 00:00:00;7,43;volatility exit;14/03/2014 00:00:00;8,92;2004,05;2985,9;-242,1
491;MTA.ENV;Long;2386;breakout_n;14/03/2014 00:00:00;4,19;volatility exit;21/03/2014 00:00:00;5,82;3889,18;4628,84;0
492;MTA.XPR;Long;10000;breakout_n;14/03/2014 00:00:00;1;volatility exit;21/03/2014 00:00:00;0,96;-400;300;-400
493;MTA.IMS;Long;16949;breakout_52;14/03/2014 00:00:00;0,59;volatility exit;21/03/2014 00:00:00;0,65;1016,94;1864,39;0
494;MTA.ITW;Long;5405;breakout_n;14/03/2014 00:00:00;1,85;volatility exit;21/03/2014 00:00:00;2,13;1513,4;2810,6;0
495;MTA.SSL;Long;16393;breakout_n;14/03/2014 00:00:00;0,61;volatility exit;21/03/2014 00:00:00;0,6;-163,93;491,79;-655,72
496;MTA.SAB;Long;734;breakout_52;14/03/2014 00:00:00;13,62;volatility exit;21/03/2014 00:00:00;12,93;-506,460000000001;161,48;-587,2
497;MTA.CLE;Long;9345;breakout_n;21/03/2014 00:00:00;1,07;volatility exit;28/03/2014 00:00:00;1,03;-373,8;560,7;-373,8
498;MTA.DIB;Long;3236;breakout_n;21/03/2014 00:00:00;3,09;volatility exit;28/03/2014 00:00:00;3,24;485,400000000001;1326,76;0
499;MTA.EEMS;Long;20000;breakout_n;21/03/2014 00:00:00;0,5;volatility exit;28/03/2014 00:00:00;0,5;0;1600;0
500;MTA.ETH;Long;4201;breakout_n;21/03/2014 00:00:00;2,38;volatility exit;28/03/2014 00:00:00;2,39;42,010000000001;588,14;0
501;MTA.S24;Long;3194;breakout_n;21/03/2014 00:00:00;3,13;volatility exit;28/03/2014 00:00:00;3,16;95,820000000001;638,8;0
502;MTA.IRC;Long;4807;breakout_52;21/03/2014 00:00:00;2,08;volatility exit;28/03/2014 00:00:00;2,01;-336,489999999999;192,28;-336,49
503;MTA.PINF;Long;2949;breakout_n;21/03/2014 00:00:00;3,39;volatility exit;28/03/2014 00:00:00;3,44;147,449999999999;1032,15;0
504;MTA.SGF;Long;2105;breakout_52;21/03/2014 00:00:00;4,75;volatility exit;28/03/2014 00:00:00;4,56;-399,949999999999;105,25;-399,95
505;MTA.CIA;Long;32258;breakout_52;28/03/2014 00:00:00;0,31;volatility exit;04/04/2014 00:00:00;0,31;0;645,16;-645,16
506;MTA.CSP;Long;6060;breakout_n;28/03/2014 00:00:00;1,65;volatility exit;04/04/2014 00:00:00;1,69;242,399999999999;1757,4;-121,2
507;MTA.GE;Long;2638;breakout_n;28/03/2014 00:00:00;3,79;volatility exit;04/04/2014 00:00:00;4,12;870,54;1450,9;0
508;MTA.PRO;Long;21276;breakout_n;04/04/2014 00:00:00;0,47;volatility exit;11/04/2014 00:00:00;0,44;-638,280000000001;0;-638,28
509;MTA.FDA;Long;2717;breakout_n;04/04/2014 00:00:00;3,68;volatility exit;11/04/2014 00:00:00;3,49;-516,23;0;-652,08
510;MTA.IMS;Long;13698;breakout_n;04/04/2014 00:00:00;0,73;volatility exit;11/04/2014 00:00:00;0,76;410,94;1095,84;0
511;MTA.MTV;Long;12048;breakout_n;04/04/2014 00:00:00;0,83;volatility exit;11/04/2014 00:00:00;0,92;1084,32;1927,68;0
512;MTA.SRI;Long;1930;breakout_n;28/03/2014 00:00:00;5,18;volatility exit;11/04/2014 00:00:00;5,41;443,900000000001;1003,6;0
513;MTA.TFIN;Long;197;breakout_n;04/04/2014 00:00:00;50,51;volatility exit;11/04/2014 00:00:00;49,19;-260,04;394;-260,04
514;MTA.DAL;Long;1039;breakout_n;11/04/2014 00:00:00;9,62;volatility exit;18/04/2014 00:00:00;9,31;-322,090000000001;187,02;-322,09
515;MTA.EM;Long;10869;breakout_n;04/04/2014 00:00:00;0,92;volatility exit;18/04/2014 00:00:00;0,95;326,07;869,52;-326,07
516;MTA.S24;Long;2092;breakout_52;11/04/2014 00:00:00;4,78;volatility exit;18/04/2014 00:00:00;5,07;606,68;2280,28;0
517;MTA.BEC;Long;1246;breakout_n;25/04/2014 00:00:00;8,02;volatility exit;02/05/2014 00:00:00;7,9;-149,519999999999;373,8;-149,52
518;MTA.DAL;Long;1020;breakout_n;02/05/2014 00:00:00;9,8;volatility exit;09/05/2014 00:00:00;9,44;-367,200000000001;142,8;-367,2
519;MTA.EM;Long;9615;breakout_52;02/05/2014 00:00:00;1,04;volatility exit;09/05/2014 00:00:00;1,04;0;576,9;0
520;MTA.MTV;Long;6097;breakout_n;02/05/2014 00:00:00;1,64;volatility exit;09/05/2014 00:00:00;1,97;2012,01;2682,68;0
521;MTA.SAB;Long;700;breakout_n;02/05/2014 00:00:00;14,28;volatility exit;09/05/2014 00:00:00;13,79;-343;168;-343
522;MTA.AEF;Long;10752;breakout_n;02/05/2014 00:00:00;0,93;volatility exit;09/05/2014 00:00:00;1,1;1827,84;2472,96;0
523;MTA.IRC;Long;4651;breakout_n;09/05/2014 00:00:00;2,15;volatility exit;16/05/2014 00:00:00;2,09;-279,06;279,06;-465,1
524;MTA.BSS;Long;1443;breakout_n;23/05/2014 00:00:00;6,93;volatility exit;06/06/2014 00:00:00;7,55;894,66;1471,86;0
525;MTA.CSP;Long;5154;breakout_n;06/06/2014 00:00:00;1,94;volatility exit;13/06/2014 00:00:00;1,97;154,62;773,1;0
526;MTA.PRT;Long;1219;breakout_n;06/06/2014 00:00:00;8,2;volatility exit;13/06/2014 00:00:00;8,26;73,140000000001;792,35;0
527;MTA.IRC;Long;4524;breakout_n;06/06/2014 00:00:00;2,21;volatility exit;13/06/2014 00:00:00;2,19;-90,48;769,08;-180,96
528;MTA.VLS;Long;821;breakout_n;16/05/2014 00:00:00;12,18;volatility exit;13/06/2014 00:00:00;14,26;1707,68;2331,64;-155,99
529;MTA.DAL;Long;1006;breakout_n;13/06/2014 00:00:00;9,94;volatility exit;20/06/2014 00:00:00;9,72;-221,319999999999;301,8;-221,32
530;MTA.IGD;Long;1036;breakout_n;06/06/2014 00:00:00;9,65;volatility exit;20/06/2014 00:00:00;9,48;-176,12;652,68;-259
531;MTA.AEF;Long;7407;breakout_n;13/06/2014 00:00:00;1,35;volatility exit;20/06/2014 00:00:00;1,27;-592,560000000001;370,35;-592,56
532;MTA.BSS;Long;1190;breakout_52;20/06/2014 00:00:00;8,4;volatility exit;27/06/2014 00:00:00;8,62;261,800000000001;1011,5;0
533;MTA.AEF;Long;7042;breakout_n;25/07/2014 00:00:00;1,42;volatility exit;01/08/2014 00:00:00;1,39;-211,259999999999;492,94;-211,26
534;MTA.AEF;Long;6711;breakout_n;29/08/2014 00:00:00;1,49;volatility exit;05/09/2014 00:00:00;1,6;738,210000000001;1811,97;0
535;MTA.AEF;Long;5681;breakout_n;19/09/2014 00:00:00;1,76;volatility exit;03/10/2014 00:00:00;1,79;170,43;738,53;-113,62
536;MTA.FNM;Long;15151;breakout_n;03/10/2014 00:00:00;0,66;volatility exit;10/10/2014 00:00:00;0,62;-606,040000000001;0;-606,04
537;MTA.AEF;Long;4975;breakout_n;31/10/2014 00:00:00;2,01;volatility exit;14/11/2014 00:00:00;2,09;397,999999999998;945,25;0
538;MTA.BAN;Long;3649;breakout_52;05/12/2014 00:00:00;2,74;volatility exit;12/12/2014 00:00:00;2,58;-583,84;72,98;-766,29
539;MTA.AEF;Long;4065;breakout_52;28/11/2014 00:00:00;2,46;volatility exit;12/12/2014 00:00:00;2,37;-365,849999999999;162,6;-406,5
540;MTA.BSS;Long;1018;breakout_52;09/01/2015 00:00:00;9,82;volatility exit;23/01/2015 00:00:00;11,67;1883,3;2809,68;0
541;MTA.BSS;Long;794;breakout_n;06/02/2015 00:00:00;12,58;volatility exit;13/02/2015 00:00:00;12,74;127,04;666,96;0
542;MTA.MTV;Long;4385;breakout_52;13/02/2015 00:00:00;2,28;volatility exit;20/02/2015 00:00:00;2,57;1271,65;1973,25;0
543;MTA.DAL;Long;951;breakout_52;13/02/2015 00:00:00;10,51;volatility exit;27/02/2015 00:00:00;10,32;-180,69;408,93;-180,69
544;MTA.CLE;Long;8695;breakout_n;20/02/2015 00:00:00;1,15;volatility exit;06/03/2015 00:00:00;1,3;1304,25;1912,9;0
545;MTA.DIB;Long;2227;breakout_52;06/03/2015 00:00:00;4,49;volatility exit;13/03/2015 00:00:00;4,45;-89,08;645,83;-89,08
546;MTA.FDA;Long;2638;breakout_52;06/03/2015 00:00:00;3,79;volatility exit;13/03/2015 00:00:00;3,65;-369,32;158,28;-422,08
547;MTA.VLS;Long;564;breakout_52;06/03/2015 00:00:00;17,73;volatility exit;13/03/2015 00:00:00;19,14;795,24;1364,88;0
548;MTA.BAN;Long;3623;breakout_n;27/02/2015 00:00:00;2,76;volatility exit;20/03/2015 00:00:00;2,67;-326,070000000001;289,84;-326,07
549;MTA.BSS;Long;684;breakout_52;27/02/2015 00:00:00;14,6;volatility exit;20/03/2015 00:00:00;16,04;984,96;1566,36;-266,76
550;MTA.MTV;Long;2915;breakout_n;13/03/2015 00:00:00;3,43;volatility exit;20/03/2015 00:00:00;3,2;-670,45;0;-670,45
551;MTA.DIB;Long;1960;breakout_52;27/03/2015 00:00:00;5,1;volatility exit;03/04/2015 00:00:00;5,85;1470;2077,6;-137,2
552;MTA.ELC;Long;4545;breakout_52;27/03/2015 00:00:00;2,2;volatility exit;03/04/2015 00:00:00;2,2;0;545,4;-318,15
553;MTA.FDA;Long;1587;breakout_52;27/03/2015 00:00:00;6,3;volatility exit;10/04/2015 00:00:00;9,07;4395,99;5348,19;0
