tradeN;symbol;type;shares;entrySignal;entryTime;entryPrice;exitSignal;exitTime;exitPrice;profit;runUp;drawDown
541;MTA.CMB;Long;666;breakout_52;20/01/2017 00:00:00;15;volatility exit;03/02/2017 00:00:00;14,2;-532,799999999999;432,9;-532,8
542;MTA.DAN;Long;472;breakout_52;13/01/2017 00:00:00;21,18;volatility exit;03/02/2017 00:00:00;19,45;-816,56;0;-816,56
543;MTA.FCT;Long;18181;breakout_n;27/01/2017 00:00:00;0,55;volatility exit;03/02/2017 00:00:00;0,56;181,81;727,24;-181,81
544;MTA.MN;Long;6802;breakout_52;27/01/2017 00:00:00;1,47;volatility exit;03/02/2017 00:00:00;1,36;-748,219999999999;204,06;-952,28
545;MTA.SFER;Long;405;breakout_52;13/01/2017 00:00:00;24,65;volatility exit;03/02/2017 00:00:00;24,65;0;526,5;-125,55
546;MTA.SES;Long;604;breakout_n;16/12/2016 00:00:00;16,54;volatility exit;03/02/2017 00:00:00;18,71;1310,68;1908,64;0
547;MTA.ARN;Long;3355;breakout_n;27/01/2017 00:00:00;2,98;volatility exit;03/02/2017 00:00:00;2,87;-369,05;167,75;-369,05
548;MTA.IVS;Long;1302;breakout_52;03/02/2017 00:00:00;7,68;volatility exit;10/02/2017 00:00:00;7,97;377,58;924,42;0
549;MTA.JUVE;Long;50000;breakout_n;03/02/2017 00:00:00;0,2;volatility exit;10/02/2017 00:00:00;0,19;-500;0;-500
550;MTA.TIP;Long;2659;breakout_n;20/01/2017 00:00:00;3,76;volatility exit;10/02/2017 00:00:00;3,8;106,36;717,93;-106,36
551;MTA.MN;Long;6535;breakout_52;17/02/2017 00:00:00;1,53;volatility exit;24/02/2017 00:00:00;1,41;-784,200000000001;588,15;-784,2
552;MTA.BZU;Long;421;breakout_n;24/02/2017 00:00:00;23,72;volatility exit;03/03/2017 00:00:00;22,17;-652,549999999999;29,47;-766,22
553;MTA.CEM;Long;1953;breakout_52;24/02/2017 00:00:00;5,12;volatility exit;03/03/2017 00:00:00;4,85;-527,309999999999;214,83;-683,55
554;MTA.FCT;Long;16949;breakout_n;17/02/2017 00:00:00;0,59;volatility exit;03/03/2017 00:00:00;0,59;0;677,96;-169,49
555;MTA.LUVE;Long;855;breakout_n;27/01/2017 00:00:00;11,69;volatility exit;03/03/2017 00:00:00;11,4;-247,949999999999;393,3;-247,95
556;MTA.ELN;Long;1587;breakout_n;03/03/2017 00:00:00;6,3;volatility exit;17/03/2017 00:00:00;6,56;412,620000000001;1444,17;0
557;MTA.SG;Long;720;breakout_52;10/03/2017 00:00:00;13,87;volatility exit;17/03/2017 00:00:00;14,19;230,399999999999;806,4;0
558;MTA.SFER;Long;369;breakout_n;03/03/2017 00:00:00;27,08;volatility exit;17/03/2017 00:00:00;27,07;-3,690000000001;560,88;-3,69
559;MTA.CEM;Long;1811;breakout_n;17/03/2017 00:00:00;5,52;volatility exit;24/03/2017 00:00:00;5,36;-289,76;235,43;-289,76
560;MTA.JUVE;Long;50000;breakout_n;24/02/2017 00:00:00;0,2;volatility exit;24/03/2017 00:00:00;0,28;4000;5000;0
561;MTA.MAIRE;Long;3584;breakout_n;17/03/2017 00:00:00;2,79;volatility exit;24/03/2017 00:00:00;3,2;1469,44;2078,72;0
562;MTA.MOL;Long;1010;breakout_n;17/03/2017 00:00:00;9,9;volatility exit;24/03/2017 00:00:00;10;101;909;0
563;MTA.IF;Long;330;breakout_52;03/03/2017 00:00:00;30,25;volatility exit;31/03/2017 00:00:00;35,5;1732,5;2435,4;-300,3
564;MTA.IVS;Long;1191;breakout_n;10/03/2017 00:00:00;8,39;volatility exit;31/03/2017 00:00:00;8,92;631,229999999999;1250,55;-107,19
565;MTA.MN;Long;5882;breakout_n;24/03/2017 00:00:00;1,7;volatility exit;31/03/2017 00:00:00;1,71;58,82;588,2;0
566;MTA.ZV;Long;1672;breakout_52;03/03/2017 00:00:00;5,98;volatility exit;31/03/2017 00:00:00;7,22;2073,28;2708,64;-50,16
567;MTA.SG;Long;579;breakout_52;31/03/2017 00:00:00;17,25;volatility exit;07/04/2017 00:00:00;16,91;-196,86;318,45;-231,6
568;MTA.SES;Long;507;breakout_n;10/03/2017 00:00:00;19,7;volatility exit;07/04/2017 00:00:00;21;659,1;1368,9;0
569;MTA.FCT;Long;14285;breakout_n;31/03/2017 00:00:00;0,7;volatility exit;14/04/2017 00:00:00;0,76;857,099999999999;1571,35;0
570;MTA.MAIRE;Long;2710;breakout_n;07/04/2017 00:00:00;3,69;volatility exit;14/04/2017 00:00:00;3,57;-325,199999999999;325,2;-325,2
571;MTA.RWAY;Long;2044;breakout_n;07/04/2017 00:00:00;4,89;volatility exit;14/04/2017 00:00:00;4,67;-449,679999999999;61,32;-470,12
572;MTA.TIP;Long;2481;breakout_n;24/02/2017 00:00:00;4,03;volatility exit;14/04/2017 00:00:00;4,56;1314,93;1935,18;-24,81
573;MTA.ELN;Long;1386;breakout_n;14/04/2017 00:00:00;7,21;volatility exit;21/04/2017 00:00:00;7,09;-166,32;609,84;-166,32
574;MTA.IRE;Long;6024;breakout_n;17/03/2017 00:00:00;1,66;volatility exit;21/04/2017 00:00:00;1,87;1265,04;1867,44;0
575;MTA.SFER;Long;349;breakout_n;07/04/2017 00:00:00;28,6;volatility exit;21/04/2017 00:00:00;27,1;-523,5;62,82;-523,5
576;MTA.SOL;Long;943;breakout_n;14/04/2017 00:00:00;10,6;volatility exit;21/04/2017 00:00:00;10,23;-348,909999999999;377,2;-386,63
577;MTA.ARN;Long;3300;breakout_n;14/04/2017 00:00:00;3,03;volatility exit;21/04/2017 00:00:00;2,91;-396;132;-396
578;MTA.DLG;Long;395;breakout_n;17/03/2017 00:00:00;25,28;volatility exit;28/04/2017 00:00:00;26,88;631,999999999999;1192,9;0
579;MTA.JUVE;Long;32258;breakout_52;07/04/2017 00:00:00;0,31;volatility exit;28/04/2017 00:00:00;0,44;4193,54;6129,02;-322,58
580;MTA.IF;Long;265;breakout_n;14/04/2017 00:00:00;37,63;volatility exit;05/05/2017 00:00:00;37,95;84,8;614,8;-381,6
581;MTA.CALT;Long;4166;breakout_n;31/03/2017 00:00:00;2,4;volatility exit;05/05/2017 00:00:00;2,49;374,940000000001;958,18;-208,3
582;MTA.FCT;Long;11494;breakout_52;28/04/2017 00:00:00;0,87;volatility exit;05/05/2017 00:00:00;0,9;344,82;919,52;-114,94
583;MTA.LUVE;Long;813;breakout_52;17/03/2017 00:00:00;12,3;volatility exit;05/05/2017 00:00:00;14,06;1430,88;2032,5;-40,65
584;MTA.SES;Long;446;breakout_n;28/04/2017 00:00:00;22,4;volatility exit;05/05/2017 00:00:00;22,77;165,019999999999;700,22;0
585;MTA.ZV;Long;1315;breakout_n;28/04/2017 00:00:00;7,6;volatility exit;05/05/2017 00:00:00;7,59;-13,150000000001;539,15;-26,3
586;MTA.BZU;Long;420;breakout_n;05/05/2017 00:00:00;23,79;volatility exit;12/05/2017 00:00:00;22,84;-399;210;-399
587;MTA.CMB;Long;638;breakout_n;17/03/2017 00:00:00;15,65;volatility exit;12/05/2017 00:00:00;19,38;2379,74;3030,5;-19,14
588;MTA.CEM;Long;1769;breakout_n;05/05/2017 00:00:00;5,65;volatility exit;12/05/2017 00:00:00;5,53;-212,28;513,01;-212,28
589;MTA.ITM;Long;459;breakout_n;03/03/2017 00:00:00;21,78;lowest_low exit;12/05/2017 00:00:00;23,09;601,289999999999;1335,69;0
590;MTA.MOL;Long;925;breakout_n;21/04/2017 00:00:00;10,8;volatility exit;12/05/2017 00:00:00;11,66;795,499999999999;1369;0
591;MTA.ASC;Long;3546;breakout_52;10/03/2017 00:00:00;2,82;volatility exit;12/05/2017 00:00:00;3,39;2021,22;2659,5;-106,38
592;MTA.BRE;Long;875;breakout_n;30/12/2016 00:00:00;11,42;volatility exit;19/05/2017 00:00:00;14,51;2703,75;3377,5;0
593;MTA.DAN;Long;472;breakout_n;17/03/2017 00:00:00;21,18;volatility exit;19/05/2017 00:00:00;22,04;405,92;1203,6;-198,24
594;MTA.DLG;Long;342;breakout_52;12/05/2017 00:00:00;29,2;volatility exit;19/05/2017 00:00:00;27,86;-458,28;92,34;-458,28
595;MTA.ELN;Long;1212;breakout_52;05/05/2017 00:00:00;8,25;volatility exit;19/05/2017 00:00:00;8,17;-96,96;424,2;-387,84
596;MTA.IRE;Long;5076;breakout_n;05/05/2017 00:00:00;1,97;volatility exit;19/05/2017 00:00:00;1,97;0;558,36;0
597;MTA.IVS;Long;1013;breakout_n;21/04/2017 00:00:00;9,87;volatility exit;19/05/2017 00:00:00;10,6;739,489999999999;1337,16;-384,94
598;MTA.MAIRE;Long;2624;breakout_n;12/05/2017 00:00:00;3,81;volatility exit;19/05/2017 00:00:00;3,61;-524,8;577,28;-524,8
599;MTA.MARR;Long;508;breakout_52;10/03/2017 00:00:00;19,68;volatility exit;19/05/2017 00:00:00;21,72;1036,32;1620,52;-269,24
600;MTA.RWAY;Long;2032;breakout_n;12/05/2017 00:00:00;4,92;volatility exit;19/05/2017 00:00:00;4,8;-243,84;365,76;-264,16
601;MTA.SG;Long;561;breakout_n;28/04/2017 00:00:00;17,8;volatility exit;19/05/2017 00:00:00;17,75;-28,05;706,86;-78,54
602;MTA.SFER;Long;338;breakout_52;05/05/2017 00:00:00;29,52;volatility exit;19/05/2017 00:00:00;28,38;-385,32;121,68;-385,32
603;MTA.SRS;Long;5555;breakout_52;31/03/2017 00:00:00;1,8;volatility exit;26/05/2017 00:00:00;2,17;2055,35;2721,95;-111,1
604;MTA.BGN;Long;359;breakout_n;12/05/2017 00:00:00;27,78;volatility exit;02/06/2017 00:00:00;26,72;-380,540000000001;236,94;-380,54
605;MTA.CE;Long;1459;breakout_52;19/05/2017 00:00:00;6,85;volatility exit;02/06/2017 00:00:00;6,65;-291,8;218,85;-364,75
606;MTA.TIP;Long;2079;breakout_n;28/04/2017 00:00:00;4,81;volatility exit;02/06/2017 00:00:00;5,57;1580,04;2203,74;0
607;MTA.IVS;Long;846;breakout_52;02/06/2017 00:00:00;11,82;volatility exit;09/06/2017 00:00:00;11,53;-245,340000000001;329,94;-245,34
608;MTA.OVS;Long;1672;breakout_n;26/05/2017 00:00:00;5,98;volatility exit;09/06/2017 00:00:00;5,7;-468,16;83,6;-468,16
609;MTA.SG;Long;514;breakout_52;02/06/2017 00:00:00;19,45;volatility exit;09/06/2017 00:00:00;18,88;-292,98;385,5;-406,06
610;MTA.SES;Long;417;breakout_n;19/05/2017 00:00:00;23,97;volatility exit;09/06/2017 00:00:00;25,8;763,110000000001;1330,23;0
611;MTA.CALT;Long;3773;breakout_52;19/05/2017 00:00:00;2,65;volatility exit;16/06/2017 00:00:00;2,64;-37,729999999999;528,22;-452,76
612;MTA.CMB;Long;490;breakout_n;02/06/2017 00:00:00;20,4;volatility exit;16/06/2017 00:00:00;20,2;-98,000000000001;1029;-98
613;MTA.DLG;Long;339;breakout_n;02/06/2017 00:00:00;29,47;volatility exit;16/06/2017 00:00:00;28,25;-413,58;179,67;-413,58
614;MTA.MAIRE;Long;2481;breakout_n;02/06/2017 00:00:00;4,03;volatility exit;16/06/2017 00:00:00;4,35;793,920000000001;1364,55;-24,81
615;MTA.MOL;Long;814;breakout_n;09/06/2017 00:00:00;12,28;volatility exit;16/06/2017 00:00:00;12,06;-179,080000000001;431,42;-252,34
616;MTA.PIA;Long;5076;breakout_52;02/06/2017 00:00:00;1,97;volatility exit;16/06/2017 00:00:00;1,92;-253,8;304,56;-253,8
617;MTA.REY;Long;273;breakout_52;31/03/2017 00:00:00;36,6;volatility exit;16/06/2017 00:00:00;42,98;1741,74;2361,45;-300,3
618;MTA.SRS;Long;4366;breakout_n;09/06/2017 00:00:00;2,29;volatility exit;16/06/2017 00:00:00;2,18;-480,259999999999;43,66;-480,26
619;MTA.SOL;Long;909;breakout_n;09/06/2017 00:00:00;11;volatility exit;16/06/2017 00:00:00;10,92;-72,72;945,36;-136,35
620;MTA.BGN;Long;351;breakout_n;16/06/2017 00:00:00;28,44;volatility exit;23/06/2017 00:00:00;27,04;-491,400000000001;10,53;-677,43
621;MTA.ACE;Long;749;breakout_52;05/05/2017 00:00:00;13,35;volatility exit;23/06/2017 00:00:00;13,88;396,970000000001;1086,05;0
622;MTA.IRE;Long;4587;breakout_n;09/06/2017 00:00:00;2,18;volatility exit;30/06/2017 00:00:00;2,07;-504,570000000001;137,61;-504,57
623;MTA.CE;Long;1418;breakout_52;16/06/2017 00:00:00;7,05;volatility exit;21/07/2017 00:00:00;6,94;-155,979999999999;623,92;-482,12
624;MTA.FCT;Long;10309;breakout_n;30/06/2017 00:00:00;0,97;volatility exit;21/07/2017 00:00:00;1,02;515,450000000001;1340,17;-206,18
625;MTA.PIA;Long;4854;breakout_52;30/06/2017 00:00:00;2,06;volatility exit;21/07/2017 00:00:00;2,18;582,48;1164,96;0
626;MTA.CALT;Long;3584;breakout_n;07/07/2017 00:00:00;2,79;volatility exit;28/07/2017 00:00:00;2,67;-430,08;215,04;-430,08
627;MTA.CEM;Long;1683;breakout_n;07/07/2017 00:00:00;5,94;volatility exit;28/07/2017 00:00:00;6,2;437,58;992,97;0
628;MTA.MOL;Long;780;breakout_n;07/07/2017 00:00:00;12,81;volatility exit;28/07/2017 00:00:00;13,22;319,8;865,8;0
629;MTA.ANIM;Long;1677;breakout_n;16/06/2017 00:00:00;5,96;volatility exit;28/07/2017 00:00:00;6,38;704,34;1291,29;-385,71
630;MTA.BGN;Long;351;breakout_n;28/07/2017 00:00:00;28,47;volatility exit;11/08/2017 00:00:00;28,96;171,990000000001;712,53;0
631;MTA.IF;Long;250;breakout_n;04/08/2017 00:00:00;39,95;volatility exit;11/08/2017 00:00:00;39,31;-160;525;-160
632;MTA.MAIRE;Long;2183;breakout_n;28/07/2017 00:00:00;4,58;volatility exit;11/08/2017 00:00:00;4,57;-21,83;589,41;-130,98
633;MTA.OVS;Long;1655;breakout_n;04/08/2017 00:00:00;6,04;volatility exit;11/08/2017 00:00:00;5,75;-479,95;33,1;-479,95
634;MTA.PIA;Long;4347;breakout_n;04/08/2017 00:00:00;2,3;volatility exit;11/08/2017 00:00:00;2,37;304,289999999999;869,4;0
635;MTA.REY;Long;220;breakout_n;04/08/2017 00:00:00;45,25;volatility exit;11/08/2017 00:00:00;45,86;134,2;776,6;0
636;MTA.CE;Long;1335;breakout_n;11/08/2017 00:00:00;7,49;volatility exit;18/08/2017 00:00:00;7,19;-400,5;173,55;-440,55
637;MTA.MN;Long;5235;breakout_n;11/08/2017 00:00:00;1,91;volatility exit;18/08/2017 00:00:00;1,81;-523,5;0;-628,2
638;MTA.ANIM;Long;1445;breakout_52;11/08/2017 00:00:00;6,92;volatility exit;18/08/2017 00:00:00;6,54;-549,1;14,45;-722,5
639;MTA.ENAV;Long;2624;breakout_52;04/08/2017 00:00:00;3,81;lowest_low exit;01/09/2017 00:00:00;3,67;-367,36;209,92;-367,36
640;MTA.MAIRE;Long;1960;breakout_52;25/08/2017 00:00:00;5,1;volatility exit;01/09/2017 00:00:00;4,94;-313,6;196;-313,6
641;MTA.PIA;Long;4000;breakout_n;25/08/2017 00:00:00;2,5;volatility exit;01/09/2017 00:00:00;2,47;-119,999999999999;400;-120
642;MTA.MN;Long;5235;breakout_n;01/09/2017 00:00:00;1,91;volatility exit;08/09/2017 00:00:00;1,84;-366,45;157,05;-366,45
643;MTA.FCT;Long;9090;breakout_n;15/09/2017 00:00:00;1,1;volatility exit;22/09/2017 00:00:00;1,03;-636,300000000001;0;-636,3
644;MTA.IRE;Long;4524;breakout_n;11/08/2017 00:00:00;2,21;volatility exit;22/09/2017 00:00:00;2,28;316,680000000001;904,8;0
645;MTA.OVS;Long;1650;breakout_n;15/09/2017 00:00:00;6,06;volatility exit;22/09/2017 00:00:00;6,11;82,5;627;0
646;MTA.TIP;Long;1703;breakout_n;15/09/2017 00:00:00;5,87;volatility exit;22/09/2017 00:00:00;5,88;17,03;544,96;0
647;MTA.CEM;Long;1531;breakout_n;22/09/2017 00:00:00;6,53;volatility exit;29/09/2017 00:00:00;7,03;765,5;1607,55;0
648;MTA.PIA;Long;3846;breakout_n;22/09/2017 00:00:00;2,6;volatility exit;29/09/2017 00:00:00;2,61;38,459999999999;576,9;0
649;MTA.REY;Long;205;breakout_n;08/09/2017 00:00:00;48,78;volatility exit;29/09/2017 00:00:00;50,82;418,2;967,6;-30,75
650;MTA.TGYM;Long;1353;breakout_n;01/09/2017 00:00:00;7,39;volatility exit;29/09/2017 00:00:00;7,21;-243,540000000001;270,6;-446,49
651;MTA.CMB;Long;444;breakout_n;22/09/2017 00:00:00;22,5;volatility exit;06/10/2017 00:00:00;24,6;932,400000000001;1509,6;0
652;MTA.ZV;Long;1259;breakout_n;22/09/2017 00:00:00;7,94;volatility exit;06/10/2017 00:00:00;8,08;176,26;730,22;0
653;MTA.RWAY;Long;2049;breakout_n;06/10/2017 00:00:00;4,88;volatility exit;13/10/2017 00:00:00;4,87;-20,49;512,25;-20,49
654;MTA.SG;Long;495;breakout_n;08/09/2017 00:00:00;20,2;volatility exit;13/10/2017 00:00:00;26,49;3113,55;3831,3;-49,5
655;MTA.IF;Long;237;breakout_n;08/09/2017 00:00:00;42,05;volatility exit;20/10/2017 00:00:00;47,18;1215,81;1805,94;-241,74
656;MTA.MN;Long;5154;breakout_n;22/09/2017 00:00:00;1,94;volatility exit;20/10/2017 00:00:00;2,28;1752,36;2422,38;-51,54
657;MTA.BRE;Long;687;breakout_n;13/10/2017 00:00:00;14,55;volatility exit;27/10/2017 00:00:00;14,01;-370,980000000001;137,4;-370,98
658;MTA.MARR;Long;435;breakout_52;13/10/2017 00:00:00;22,95;volatility exit;27/10/2017 00:00:00;22,32;-274,05;239,25;-361,05
659;MTA.RWAY;Long;1869;breakout_52;27/10/2017 00:00:00;5,35;volatility exit;03/11/2017 00:00:00;5,08;-504,630000000001;0;-504,63
660;MTA.CEM;Long;1319;breakout_n;03/11/2017 00:00:00;7,58;volatility exit;10/11/2017 00:00:00;7,27;-408,889999999999;105,52;-408,89
661;MTA.CE;Long;1312;breakout_n;29/09/2017 00:00:00;7,62;volatility exit;10/11/2017 00:00:00;7,24;-498,56;91,84;-511,68
662;MTA.PIA;Long;3636;breakout_n;27/10/2017 00:00:00;2,75;volatility exit;10/11/2017 00:00:00;2,71;-145,44;399,96;-218,16
663;MTA.SRS;Long;4347;breakout_n;03/11/2017 00:00:00;2,3;volatility exit;10/11/2017 00:00:00;2,27;-130,410000000001;391,23;-130,41
664;MTA.SES;Long;368;breakout_n;06/10/2017 00:00:00;27,16;volatility exit;10/11/2017 00:00:00;26,58;-213,439999999999;555,68;-213,44
665;MTA.TIP;Long;1615;breakout_n;20/10/2017 00:00:00;6,19;volatility exit;10/11/2017 00:00:00;5,93;-419,900000000001;96,9;-419,9
666;MTA.TGYM;Long;1317;breakout_n;27/10/2017 00:00:00;7,59;volatility exit;10/11/2017 00:00:00;8,02;566,31;1132,62;0
667;MTA.CALT;Long;3508;breakout_n;08/09/2017 00:00:00;2,85;volatility exit;17/11/2017 00:00:00;3,3;1578,6;2280,2;-140,32
668;MTA.IRE;Long;4149;breakout_n;03/11/2017 00:00:00;2,41;volatility exit;17/11/2017 00:00:00;2,36;-207,450000000001;331,92;-207,45
669;MTA.ASC;Long;2816;breakout_n;03/11/2017 00:00:00;3,55;volatility exit;17/11/2017 00:00:00;3,46;-253,440000000001;281,6;-253,44
670;MTA.IRE;Long;3891;breakout_52;01/12/2017 00:00:00;2,57;volatility exit;15/12/2017 00:00:00;2,51;-233,459999999998;311,28;-311,28
671;MTA.JUVE;Long;19230;breakout_n;08/12/2017 00:00:00;0,52;volatility exit;15/12/2017 00:00:00;0,49;-576,900000000001;0;-576,9
672;MTA.RWAY;Long;1869;breakout_n;01/12/2017 00:00:00;5,35;volatility exit;15/12/2017 00:00:00;5,19;-299,04;355,11;-299,04
673;MTA.ACE;Long;672;breakout_n;24/11/2017 00:00:00;14,87;volatility exit;15/12/2017 00:00:00;16,34;987,839999999999;1579,2;-389,76
674;MTA.FCT;Long;8474;breakout_n;24/11/2017 00:00:00;1,18;volatility exit;22/12/2017 00:00:00;1,26;677,920000000001;1355,84;-84,74
675;MTA.TGYM;Long;1183;breakout_n;22/12/2017 00:00:00;8,45;volatility exit;05/01/2018 00:00:00;7,83;-733,459999999999;35,49;-733,46
676;MTA.ENAV;Long;2518;breakout_52;13/10/2017 00:00:00;3,97;volatility exit;12/01/2018 00:00:00;4,32;881,3;1838,14;-151,08
677;MTA.ARN;Long;3246;breakout_n;08/12/2017 00:00:00;3,08;volatility exit;12/01/2018 00:00:00;3,26;584,280000000001;1687,92;-486,9
678;MTA.FCT;Long;7462;breakout_n;05/01/2018 00:00:00;1,34;volatility exit;19/01/2018 00:00:00;1,42;596,959999999999;1417,78;0
679;MTA.IRE;Long;3773;breakout_n;12/01/2018 00:00:00;2,65;volatility exit;19/01/2018 00:00:00;2,52;-490,49;37,73;-490,49
680;MTA.JUVE;Long;19230;breakout_n;12/01/2018 00:00:00;0,52;volatility exit;19/01/2018 00:00:00;0,51;-192,3;384,6;-192,3
681;MTA.ZV;Long;1173;breakout_n;12/01/2018 00:00:00;8,52;volatility exit;19/01/2018 00:00:00;8,29;-269,789999999998;246,33;-269,79
682;MTA.CEM;Long;1305;breakout_n;29/12/2017 00:00:00;7,66;volatility exit;26/01/2018 00:00:00;7,78;156,6;691,65;-326,25
683;MTA.MOL;Long;651;breakout_52;19/01/2018 00:00:00;15,34;volatility exit;26/01/2018 00:00:00;14,82;-338,52;572,88;-416,64
684;MTA.TGYM;Long;1072;breakout_52;19/01/2018 00:00:00;9,32;volatility exit;26/01/2018 00:00:00;9,37;53,600000000001;589,6;0
685;MTA.BGN;Long;325;breakout_52;26/01/2018 00:00:00;30,74;volatility exit;02/02/2018 00:00:00;29,41;-432,250000000001;71,5;-432,25
686;MTA.CE;Long;1275;breakout_52;19/01/2018 00:00:00;7,84;volatility exit;02/02/2018 00:00:00;7,48;-458,999999999999;63,75;-459
687;MTA.TIP;Long;1600;breakout_n;26/01/2018 00:00:00;6,25;volatility exit;02/02/2018 00:00:00;6,11;-223,999999999999;304;-224
688;MTA.REY;Long;186;breakout_n;02/02/2018 00:00:00;53,5;volatility exit;09/02/2018 00:00:00;51,15;-437,1;93;-437,1
689;MTA.CMB;Long;412;breakout_n;16/03/2018 00:00:00;24,24;volatility exit;23/03/2018 00:00:00;23,22;-420,240000000001;86,52;-420,24
690;MTA.SOL;Long;821;breakout_52;16/03/2018 00:00:00;12,18;volatility exit;23/03/2018 00:00:00;11,76;-344,82;164,2;-394,08
691;MTA.MARR;Long;436;breakout_n;16/03/2018 00:00:00;22,92;volatility exit;30/03/2018 00:00:00;24,09;510,119999999999;1063,84;0
692;MTA.TGYM;Long;1013;breakout_n;06/04/2018 00:00:00;9,87;volatility exit;13/04/2018 00:00:00;9,94;70,909999999998;688,84;0
693;MTA.CMB;Long;408;breakout_n;20/04/2018 00:00:00;24,45;volatility exit;27/04/2018 00:00:00;23,65;-326,399999999999;224,4;-326,4
694;MTA.MOL;Long;616;breakout_n;27/04/2018 00:00:00;16,22;volatility exit;11/05/2018 00:00:00;16,26;24,640000000002;788,48;-246,4
695;MTA.MARR;Long;394;breakout_n;13/04/2018 00:00:00;25,36;volatility exit;18/05/2018 00:00:00;24,18;-464,92;94,56;-464,92
696;MTA.REY;Long;181;breakout_52;11/05/2018 00:00:00;54,95;volatility exit;18/05/2018 00:00:00;52,72;-403,630000000001;99,55;-579,2
697;MTA.TGYM;Long;947;breakout_n;04/05/2018 00:00:00;10,55;volatility exit;18/05/2018 00:00:00;10,44;-104,170000000001;416,68;-340,92
698;MTA.CMB;Long;380;breakout_52;11/05/2018 00:00:00;26,3;volatility exit;25/05/2018 00:00:00;25,45;-323,000000000001;437;-323
699;MTA.SES;Long;350;breakout_n;11/05/2018 00:00:00;28,5;volatility exit;25/05/2018 00:00:00;28,59;31,5;962,5;-105
700;MTA.REY;Long;180;breakout_n;15/06/2018 00:00:00;55,5;volatility exit;29/06/2018 00:00:00;56,43;167,4;792;0
701;MTA.JUVE;Long;17543;breakout_52;13/07/2018 00:00:00;0,57;volatility exit;20/07/2018 00:00:00;0,51;-1052,58;175,43;-1578,87
702;MTA.REY;Long;166;breakout_n;20/07/2018 00:00:00;59,9;volatility exit;03/08/2018 00:00:00;56,95;-489,699999999999;83;-489,7
703;MTA.SES;Long;320;breakout_n;03/08/2018 00:00:00;31,25;volatility exit;10/08/2018 00:00:00;30,02;-393,6;112;-393,6
704;MTA.JUVE;Long;17241;breakout_n;24/08/2018 00:00:00;0,58;volatility exit;07/09/2018 00:00:00;0,75;2930,97;3620,61;0
705;MTA.PHN;Long;662;breakout_52;27/07/2018 00:00:00;15,1;volatility exit;07/09/2018 00:00:00;15,05;-33,099999999999;794,4;-364,1
706;MTA.TIP;Long;1547;breakout_n;24/08/2018 00:00:00;6,46;volatility exit;21/09/2018 00:00:00;6,42;-61,88;464,1;-61,88
707;MTA.JUVE;Long;9708;breakout_52;21/09/2018 00:00:00;1,03;volatility exit;28/09/2018 00:00:00;1,02;-97,08;1067,88;-194,16
708;MTA.MARR;Long;390;breakout_n;14/09/2018 00:00:00;25,6;volatility exit;28/09/2018 00:00:00;25,4;-78;538,2;-148,2
709;MTA.MOL;Long;571;breakout_n;21/09/2018 00:00:00;17,5;volatility exit;28/09/2018 00:00:00;17;-285,5;228,4;-285,5
710;MTA.PHN;Long;613;breakout_n;05/10/2018 00:00:00;16,3;volatility exit;12/10/2018 00:00:00;15,65;-398,45;122,6;-398,45
711;MTA.REY;Long;165;breakout_n;05/10/2018 00:00:00;60,4;volatility exit;12/10/2018 00:00:00;56,7;-610,499999999999;148,5;-775,5
712;MTA.TGYM;Long;898;breakout_52;05/10/2018 00:00:00;11,13;volatility exit;12/10/2018 00:00:00;10,4;-655,54;17,96;-655,54
713;MTA.ZV;Long;1092;breakout_n;16/11/2018 00:00:00;9,15;volatility exit;23/11/2018 00:00:00;8,71;-480,479999999999;54,6;-480,48
714;MTA.PHN;Long;606;breakout_n;01/02/2019 00:00:00;16,5;volatility exit;08/02/2019 00:00:00;16,57;42,42;575,7;0
715;MTA.ZV;Long;1086;breakout_n;01/02/2019 00:00:00;9,2;volatility exit;22/02/2019 00:00:00;9,47;293,22;836,22;-108,6
716;MTA.PHN;Long;573;breakout_n;22/02/2019 00:00:00;17,45;volatility exit;01/03/2019 00:00:00;17;-257,85;257,85;-315,15
717;MTA.TGYM;Long;928;breakout_n;01/03/2019 00:00:00;10,77;volatility exit;08/03/2019 00:00:00;11,12;324,800000000001;872,32;0
718;MTA.MOL;Long;571;breakout_n;08/03/2019 00:00:00;17,5;volatility exit;15/03/2019 00:00:00;18;285,5;879,34;0
719;MTA.ZV;Long;1003;breakout_n;15/03/2019 00:00:00;9,97;volatility exit;29/03/2019 00:00:00;9,86;-110,330000000001;411,23;-110,33
720;MTA.ENAV;Long;2044;breakout_52;22/03/2019 00:00:00;4,89;volatility exit;12/04/2019 00:00:00;4,7;-388,359999999999;122,64;-388,36
721;MTA.JUVE;Long;9900;breakout_n;12/04/2019 00:00:00;1,01;volatility exit;19/04/2019 00:00:00;1;-99;792;-99
722;MTA.LUVE;Long;917;breakout_52;22/03/2019 00:00:00;10,9;volatility exit;19/04/2019 00:00:00;11,3;366,8;1008,7;0
723;MTA.ACE;Long;653;breakout_n;05/04/2019 00:00:00;15,3;volatility exit;19/04/2019 00:00:00;15,58;182,84;718,3;0
724;MTA.SOL;Long;833;breakout_52;03/05/2019 00:00:00;12;volatility exit;10/05/2019 00:00:00;11,64;-299,88;216,58;-299,88
